id,borought,type,latitude,longitude,price,rating
34998610,Brooklyn,Entire home/apt,40.7155,-73.94656,595,very high
34998614,Manhattan,Entire home/apt,40.7444,-73.97297,300,high
34998736,Manhattan,Private room,40.74616,-73.97522,119,regular
34998820,Manhattan,Entire home/apt,40.744,-73.97359,300,high
34998955,Manhattan,Entire home/apt,40.74757,-73.98187,150,regular
34999128,Manhattan,Entire home/apt,40.75869,-73.96725,195,regular
34999260,Manhattan,Entire home/apt,40.7443,-73.97277,300,high
34999415,Manhattan,Entire home/apt,40.75064,-73.99566,900,very high
34999606,Manhattan,Entire home/apt,40.74457,-73.97168,210,regular
34999688,Brooklyn,Entire home/apt,40.71344,-73.94612,295,high
34999766,Manhattan,Entire home/apt,40.74442,-73.9717,225,regular
34999950,Manhattan,Entire home/apt,40.81508,-73.93742,120,low
35000008,Manhattan,Entire home/apt,40.74463,-73.97307,250,regular
35000157,Manhattan,Entire home/apt,40.74459,-73.97436,600,very high
35000294,Manhattan,Entire home/apt,40.74425,-73.97137,220,regular
35000403,Manhattan,Entire home/apt,40.7983,-73.96115,450,very high
35000464,Manhattan,Entire home/apt,40.74886,-73.98184,150,regular
35000509,Manhattan,Entire home/apt,40.7442,-73.97176,200,regular
35000596,Manhattan,Entire home/apt,40.75661,-73.97186,399,high
35000600,Manhattan,Entire home/apt,40.74322,-73.9722,200,regular
35000795,Manhattan,Entire home/apt,40.80529,-73.94718,300,high
35000978,Queens,Private room,40.7473,-73.93914,389,very high
35000981,Brooklyn,Entire home/apt,40.71779,-73.94232,495,very high
35001013,Manhattan,Entire home/apt,40.74458,-73.97146,200,regular
35001278,Queens,Shared room,40.74206,-73.86628,28,low
35001433,Manhattan,Entire home/apt,40.7431,-73.9719,200,regular
35001663,Manhattan,Private room,40.73159,-73.97472,72,regular
35001709,Manhattan,Entire home/apt,40.74455,-73.97296,200,regular
35002204,Brooklyn,Private room,40.69237,-73.93446,75,regular
35002311,Brooklyn,Entire home/apt,40.6884,-73.91373,160,regular
35002617,Brooklyn,Private room,40.68971,-73.92836,85,high
35003048,Bronx,Private room,40.8718,-73.87699,73,high
35003080,Manhattan,Entire home/apt,40.82578,-73.95397,100,low
35003154,Brooklyn,Entire home/apt,40.67307,-73.93917,88,low
35003827,Manhattan,Private room,40.74833,-73.98162,150,high
35004123,Manhattan,Private room,40.71549,-73.97951,125,high
35004646,Brooklyn,Shared room,40.60753,-73.95389,30,regular
35004930,Queens,Entire home/apt,40.72101,-73.79395,75,low
35005134,Manhattan,Entire home/apt,40.70799,-74.00627,100,low
35005171,Manhattan,Entire home/apt,40.70673,-74.00565,100,low
35005183,Manhattan,Entire home/apt,40.70811,-74.00616,100,low
35005197,Manhattan,Entire home/apt,40.70575,-74.00621,302,high
35005222,Manhattan,Entire home/apt,40.79837,-73.96061,400,high
35005234,Manhattan,Entire home/apt,40.76067,-73.99771,180,regular
35005258,Manhattan,Entire home/apt,40.7622,-73.99673,189,regular
35005343,Manhattan,Entire home/apt,40.70745,-74.00613,175,regular
35005367,Queens,Entire home/apt,40.74357,-73.90894,189,high
35005368,Manhattan,Private room,40.74808,-73.9834,145,high
35005373,Manhattan,Entire home/apt,40.74892,-73.98155,350,high
35005473,Brooklyn,Entire home/apt,40.6904,-73.93463,92,low
35005489,Brooklyn,Entire home/apt,40.65863,-73.98495,300,high
35005499,Manhattan,Shared room,40.74673,-73.98305,60,regular
35005526,Manhattan,Entire home/apt,40.75708,-73.98283,177,regular
35005563,Manhattan,Entire home/apt,40.756,-73.98195,230,regular
35005592,Manhattan,Entire home/apt,40.75547,-73.98245,177,regular
35005637,Manhattan,Entire home/apt,40.76277,-73.96317,160,regular
35005670,Manhattan,Entire home/apt,40.76307,-73.96295,184,regular
35005701,Manhattan,Entire home/apt,40.7473,-73.97603,194,regular
35005774,Brooklyn,Entire home/apt,40.72006,-73.9462,400,very high
35005793,Manhattan,Entire home/apt,40.74899,-73.97541,200,regular
35005797,Manhattan,Entire home/apt,40.80154,-73.96106,550,very high
35005829,Manhattan,Entire home/apt,40.74725,-73.97607,202,regular
35005862,Manhattan,Entire home/apt,40.74288,-73.99438,275,high
35005877,Manhattan,Entire home/apt,40.74295,-73.99521,277,high
35005936,Manhattan,Entire home/apt,40.74451,-73.9727,162,regular
35005963,Manhattan,Entire home/apt,40.75954,-73.98604,217,regular
35006072,Manhattan,Entire home/apt,40.78263,-73.97623,180,regular
35006121,Manhattan,Entire home/apt,40.76383,-73.98368,149,regular
35006426,Queens,Private room,40.73935,-73.92096,50,regular
35007081,Brooklyn,Entire home/apt,40.71697,-73.94227,295,high
35007111,Brooklyn,Private room,40.67109,-73.86841,70,regular
35007140,Brooklyn,Entire home/apt,40.71701,-73.94082,295,high
35007203,Brooklyn,Entire home/apt,40.71574,-73.9414,495,very high
35007240,Manhattan,Entire home/apt,40.73655,-73.99618,1099,very high
35007394,Brooklyn,Entire home/apt,40.60858,-73.9516,129,regular
35008478,Manhattan,Entire home/apt,40.76299,-73.99478,400,high
35008548,Manhattan,Private room,40.75949,-73.99567,181,high
35008790,Manhattan,Entire home/apt,40.76275,-73.99271,428,high
35009512,Brooklyn,Entire home/apt,40.70838,-73.95366,123,regular
35009677,Queens,Private room,40.7562,-73.83071,88,high
35009785,Brooklyn,Shared room,40.60911,-73.95257,20,low
35010022,Brooklyn,Entire home/apt,40.69605,-73.92423,89,low
35010066,Bronx,Private room,40.83207,-73.92068,42,regular
35010433,Queens,Private room,40.75291,-73.83135,80,high
35010481,Brooklyn,Private room,40.70625,-73.92815,150,very high
35010988,Manhattan,Entire home/apt,40.78012,-73.95079,111,low
35011803,Brooklyn,Private room,40.69469,-73.92475,90,high
35012326,Manhattan,Entire home/apt,40.71089,-73.99671,109,low
35012500,Queens,Entire home/apt,40.65535,-73.74449,68,low
35013529,Brooklyn,Private room,40.67145,-73.93355,38,low
35013796,Manhattan,Private room,40.78307,-73.94578,69,regular
35021821,Manhattan,Entire home/apt,40.77081,-73.99036,360,high
35023304,Queens,Entire home/apt,40.74143,-73.9229,145,regular
35023313,Queens,Entire home/apt,40.70053,-73.82372,120,regular
35023464,Manhattan,Entire home/apt,40.75821,-73.96313,650,very high
35025129,Brooklyn,Private room,40.72572,-73.95664,250,very high
35025851,Manhattan,Entire home/apt,40.76796,-73.98891,599,very high
35025881,Manhattan,Entire home/apt,40.76089,-74.0003,200,regular
35025921,Manhattan,Entire home/apt,40.78873,-73.97381,150,regular
35026069,Manhattan,Private room,40.72657,-73.98757,100,regular
35026159,Manhattan,Entire home/apt,40.7997,-73.95946,330,high
35026161,Manhattan,Entire home/apt,40.78908,-73.97231,150,regular
35026452,Manhattan,Entire home/apt,40.7601,-73.97042,179,regular
35026962,Manhattan,Entire home/apt,40.76365,-73.96187,185,regular
35028223,Manhattan,Entire home/apt,40.7988,-73.94339,200,regular
35028448,Manhattan,Private room,40.84732,-73.93747,50,low
35028480,Manhattan,Entire home/apt,40.75939,-73.96177,650,very high
35029487,Manhattan,Entire home/apt,40.7482,-73.98599,180,regular
35029537,Manhattan,Shared room,40.76514,-73.98775,75,regular
35029551,Manhattan,Entire home/apt,40.73256,-73.99102,700,very high
35029677,Manhattan,Entire home/apt,40.75547,-73.96248,300,high
35029871,Brooklyn,Entire home/apt,40.68873,-73.98929,220,high
35030427,Manhattan,Entire home/apt,40.74848,-73.98631,180,regular
35030460,Brooklyn,Private room,40.69348,-73.94499,60,regular
35030571,Queens,Private room,40.77132,-73.90474,75,high
35030589,Manhattan,Entire home/apt,40.76392,-73.98805,155,regular
35030835,Manhattan,Entire home/apt,40.74646,-73.9863,180,regular
35031082,Manhattan,Entire home/apt,40.74669,-73.98749,180,regular
35031409,Manhattan,Entire home/apt,40.74847,-73.98629,180,regular
35031778,Manhattan,Entire home/apt,40.71949,-73.98607,400,high
35031939,Manhattan,Private room,40.82204,-73.95566,60,low
35032636,Manhattan,Private room,40.75476,-73.97118,135,high
35032803,Manhattan,Shared room,40.76501,-73.98892,79,regular
35033070,Brooklyn,Entire home/apt,40.64918,-74.00756,100,low
35033521,Manhattan,Shared room,40.76356,-73.98814,77,regular
35033674,Bronx,Entire home/apt,40.82374,-73.91555,59,low
35033921,Manhattan,Shared room,40.76509,-73.98795,77,regular
35034032,Manhattan,Entire home/apt,40.70861,-74.00479,137,low
35034410,Manhattan,Private room,40.72764,-73.98712,100,regular
35034543,Manhattan,Shared room,40.76424,-73.98916,69,regular
35034773,Manhattan,Private room,40.76404,-73.98973,120,high
35035202,Bronx,Private room,40.85539,-73.88769,69,regular
35035291,Manhattan,Private room,40.76487,-73.98912,120,high
35035847,Manhattan,Private room,40.76113,-73.98557,180,high
35036056,Manhattan,Private room,40.82172,-73.95618,60,low
35036124,Brooklyn,Private room,40.68957,-73.92659,200,very high
35037136,Brooklyn,Entire home/apt,40.70865,-73.96673,549,very high
35037457,Brooklyn,Private room,40.69634,-73.93445,50,regular
35037586,Manhattan,Entire home/apt,40.73891,-73.98657,136,low
35037973,Manhattan,Private room,40.84176,-73.93738,65,low
35037976,Manhattan,Private room,40.75455,-73.9695,125,high
35038031,Queens,Entire home/apt,40.75823,-73.93114,295,very high
35038048,Manhattan,Entire home/apt,40.74525,-73.97225,385,high
35038124,Manhattan,Entire home/apt,40.75911,-73.97011,479,very high
35038269,Manhattan,Shared room,40.75624,-73.97171,99,high
35038426,Manhattan,Entire home/apt,40.74781,-73.98769,260,high
35038658,Queens,Private room,40.74696,-73.87912,45,low
35039302,Manhattan,Entire home/apt,40.75974,-73.97067,235,regular
35039831,Queens,Entire home/apt,40.78714,-73.84378,87,low
35039936,Brooklyn,Entire home/apt,40.69971,-73.93068,198,regular
35040055,Manhattan,Entire home/apt,40.75484,-73.9939,275,high
35040098,Manhattan,Entire home/apt,40.78766,-73.9423,134,low
35040805,Manhattan,Entire home/apt,40.76044,-73.97012,199,regular
35040813,Queens,Private room,40.76263,-73.93547,59,regular
35041121,Brooklyn,Entire home/apt,40.69824,-73.92888,198,regular
35042058,Manhattan,Entire home/apt,40.799,-73.96315,11,low
35042440,Staten Island,Entire home/apt,40.6357,-74.15478,80,regular
35042474,Queens,Private room,40.76377,-73.82692,50,regular
35043094,Queens,Entire home/apt,40.66316,-73.74804,150,regular
35044394,Brooklyn,Private room,40.68538,-73.94637,140,very high
35044981,Manhattan,Entire home/apt,40.74392,-73.97741,181,regular
35050872,Manhattan,Entire home/apt,40.71055,-74.00623,395,high
35054863,Brooklyn,Private room,40.68425,-73.92503,45,low
35055076,Queens,Private room,40.70254,-73.8322,65,regular
35055437,Manhattan,Private room,40.82132,-73.95441,57,low
35056385,Brooklyn,Private room,40.64669,-73.95921,65,regular
35056734,Manhattan,Shared room,40.76394,-73.99466,400,very high
35057815,Queens,Entire home/apt,40.71209,-73.80151,325,very high
35058541,Bronx,Entire home/apt,40.81869,-73.82233,99,regular
35059067,Queens,Private room,40.76444,-73.87238,90,high
35059177,Manhattan,Entire home/apt,40.79599,-73.96659,600,very high
35059538,Queens,Private room,40.76411,-73.87373,70,regular
35059681,Queens,Private room,40.76481,-73.87242,60,regular
35059840,Brooklyn,Entire home/apt,40.64127,-73.89119,100,low
35060103,Brooklyn,Entire home/apt,40.69214,-73.92379,89,low
35060288,Manhattan,Entire home/apt,40.72604,-73.98843,255,regular
35060675,Brooklyn,Entire home/apt,40.67623,-73.93642,350,very high
35060992,Brooklyn,Entire home/apt,40.66701,-73.93861,88,low
35061907,Brooklyn,Private room,40.67463,-73.9606,65,regular
35062211,Bronx,Private room,40.89323,-73.85215,160,very high
35062294,Manhattan,Entire home/apt,40.80098,-73.94261,180,regular
35062731,Manhattan,Entire home/apt,40.70659,-74.00501,299,high
35062818,Manhattan,Entire home/apt,40.76329,-73.96235,250,regular
35063045,Manhattan,Entire home/apt,40.71837,-73.99768,190,regular
35063377,Brooklyn,Private room,40.71544,-73.96003,100,high
35064014,Brooklyn,Private room,40.69026,-73.97074,50,regular
35064019,Manhattan,Entire home/apt,40.81149,-73.94024,150,regular
35064196,Manhattan,Entire home/apt,40.76284,-73.99003,160,regular
35064738,Manhattan,Entire home/apt,40.85638,-73.92921,80,low
35064797,Manhattan,Private room,40.73435,-74.00392,150,high
35065083,Brooklyn,Entire home/apt,40.69664,-73.99467,140,regular
35065348,Queens,Private room,40.6944,-73.83192,75,high
35065615,Brooklyn,Entire home/apt,40.69791,-73.98381,279,high
35066003,Brooklyn,Entire home/apt,40.68463,-73.92617,169,regular
35066396,Queens,Private room,40.76238,-73.91721,395,very high
35066800,Queens,Private room,40.59279,-73.79993,80,high
35067259,Brooklyn,Entire home/apt,40.68406,-73.93967,300,high
35067483,Manhattan,Entire home/apt,40.76506,-73.98507,285,high
35069416,Staten Island,Shared room,40.60625,-74.089,30,regular
35069663,Bronx,Shared room,40.85743,-73.90233,22,low
35069936,Manhattan,Entire home/apt,40.76256,-73.9904,390,high
35070555,Manhattan,Entire home/apt,40.76512,-73.98726,500,very high
35071302,Manhattan,Entire home/apt,40.73108,-74.00114,500,very high
35075812,Manhattan,Private room,40.7472,-73.97278,500,very high
35076834,Brooklyn,Entire home/apt,40.68295,-73.91553,97,low
35079012,Brooklyn,Entire home/apt,40.72096,-73.95528,150,regular
35079670,Manhattan,Entire home/apt,40.80619,-73.94174,125,low
35080347,Manhattan,Entire home/apt,40.71345,-73.98678,200,regular
35080969,Manhattan,Entire home/apt,40.74125,-73.98125,294,high
35081477,Manhattan,Entire home/apt,40.72905,-74.00294,165,regular
35081665,Queens,Private room,40.6929,-73.86378,50,regular
35082055,Manhattan,Entire home/apt,40.71752,-73.99387,295,high
35082227,Brooklyn,Private room,40.6613,-73.88756,100,high
35082332,Brooklyn,Entire home/apt,40.71018,-73.95377,180,regular
35082713,Manhattan,Entire home/apt,40.72765,-74.00213,89,low
35084043,Manhattan,Entire home/apt,40.76831,-73.98515,199,regular
35084260,Manhattan,Entire home/apt,40.76795,-73.98381,199,regular
35085042,Brooklyn,Entire home/apt,40.67753,-73.99084,110,regular
35085643,Brooklyn,Entire home/apt,40.71909,-73.95408,250,high
35085802,Queens,Private room,40.70629,-73.91281,70,regular
35085826,Queens,Entire home/apt,40.69362,-73.76953,99,regular
35085934,Brooklyn,Entire home/apt,40.72035,-73.94117,125,regular
35086171,Queens,Entire home/apt,40.75837,-73.82529,90,regular
35086252,Brooklyn,Entire home/apt,40.69561,-73.9878,210,high
35088621,Manhattan,Private room,40.82622,-73.93489,50,low
35088935,Manhattan,Entire home/apt,40.77166,-73.94665,150,regular
35089556,Brooklyn,Private room,40.67653,-73.93556,55,regular
35090082,Brooklyn,Entire home/apt,40.72027,-73.9588,200,high
35090364,Brooklyn,Entire home/apt,40.61735,-74.03,150,regular
35090587,Queens,Private room,40.74351,-73.92281,50,regular
35091010,Queens,Private room,40.76625,-73.87347,60,regular
35091116,Queens,Private room,40.76566,-73.87215,70,regular
35092409,Bronx,Private room,40.83894,-73.91158,34,low
35092433,Queens,Private room,40.7482,-73.83113,50,regular
35092820,Manhattan,Entire home/apt,40.76194,-73.99074,350,high
35093378,Manhattan,Entire home/apt,40.76568,-73.98636,225,regular
35093823,Brooklyn,Entire home/apt,40.67165,-73.95644,130,regular
35096173,Manhattan,Entire home/apt,40.78891,-73.94399,151,regular
35096397,Brooklyn,Entire home/apt,40.6261,-73.94578,75,low
35096744,Brooklyn,Private room,40.68526,-73.92693,65,regular
35096805,Brooklyn,Private room,40.69388,-73.92564,100,high
35097415,Queens,Entire home/apt,40.70506,-73.87073,150,regular
35097684,Manhattan,Private room,40.73232,-73.97784,68,regular
35098251,Manhattan,Entire home/apt,40.74653,-73.97891,650,very high
35100775,Manhattan,Entire home/apt,40.76077,-73.99427,425,high
35108156,Manhattan,Entire home/apt,40.75971,-73.99256,445,very high
35109246,Brooklyn,Private room,40.68929,-73.99656,1750,very high
35112957,Manhattan,Entire home/apt,40.70624,-74.01006,225,regular
35114189,Manhattan,Entire home/apt,40.77198,-73.98931,220,regular
35114837,Manhattan,Entire home/apt,40.74506,-73.99935,154,regular
35115408,Brooklyn,Private room,40.70034,-73.92869,98,high
35115612,Manhattan,Private room,40.8019,-73.95924,210,very high
35115893,Manhattan,Entire home/apt,40.76063,-73.95938,140,low
35117050,Queens,Private room,40.73505,-73.86144,70,regular
35117522,Brooklyn,Private room,40.70552,-73.94223,52,regular
35117804,Manhattan,Entire home/apt,40.75526,-73.99876,295,high
35118554,Manhattan,Entire home/apt,40.78373,-73.97182,339,high
35119736,Manhattan,Entire home/apt,40.86353,-73.92349,87,low
35119931,Queens,Private room,40.72343,-73.77435,100,high
35120093,Brooklyn,Entire home/apt,40.69636,-73.94638,160,regular
35120222,Queens,Entire home/apt,40.7609,-73.93203,250,high
35120985,Manhattan,Private room,40.84709,-73.93525,65,low
35121319,Manhattan,Entire home/apt,40.8305,-73.94824,135,low
35121524,Brooklyn,Entire home/apt,40.71516,-73.94754,300,high
35121742,Brooklyn,Entire home/apt,40.6573,-73.96134,94,low
35122826,Manhattan,Entire home/apt,40.76142,-73.99431,390,high
35122841,Brooklyn,Private room,40.66234,-73.95777,50,regular
35123753,Manhattan,Entire home/apt,40.76024,-74.00046,450,very high
35124153,Manhattan,Entire home/apt,40.75048,-74.00281,289,high
35124747,Manhattan,Entire home/apt,40.72059,-73.985,175,regular
35125511,Manhattan,Entire home/apt,40.76277,-73.99594,300,high
35125528,Manhattan,Entire home/apt,40.76449,-73.98445,400,high
35125636,Brooklyn,Shared room,40.64899,-74.0125,30,regular
35125696,Brooklyn,Private room,40.66154,-73.98685,49,low
35127234,Manhattan,Entire home/apt,40.76102,-73.96431,210,regular
35127246,Brooklyn,Entire home/apt,40.68855,-73.97282,150,regular
35127308,Queens,Private room,40.70642,-73.78298,40,low
35127865,Manhattan,Entire home/apt,40.77367,-73.98879,191,regular
35128367,Brooklyn,Entire home/apt,40.68647,-73.96959,550,very high
35129021,Brooklyn,Entire home/apt,40.72859,-73.95905,110,regular
35129203,Brooklyn,Private room,40.68763,-73.92694,39,low
35129411,Brooklyn,Entire home/apt,40.68446,-74.00142,250,high
35129774,Brooklyn,Entire home/apt,40.73479,-73.95224,225,high
35130273,Queens,Private room,40.74237,-73.91112,65,regular
35131138,Manhattan,Entire home/apt,40.75871,-73.96948,235,regular
35131221,Bronx,Entire home/apt,40.89701,-73.89778,109,regular
35131393,Manhattan,Private room,40.7534,-73.97283,300,very high
